transaction_id,transaction_date,customer_id,product_id,quantity
TRANS002911,2024-01-06,CUST0053,PROD010,4.0
TRANS002912,2024-02-21,CUST0408,PROD015,2.0
TRANS002913,2024-01-09,CUST0847,PROD042,2.0
TRANS002914,2024-02-29,CUST0022,PROD048,3.0
TRANS002915,2024-02-06,CUST0030,PROD044,3.0
TRANS002916,2024-02-09,CUST0703,PROD018,4.0
TRANS002917,2024-02-11,CUST0260,PROD023,3.0
TRANS002918,2024-01-12,CUST0205,PROD033,3.0
TRANS002919,2024-03-11,CUST0059,PROD016,3.0
TRANS002920,2024-02-28,CUST0471,PROD038,3.0
TRANS002921,2024-01-02,CUST0776,PROD035,2.0
TRANS002922,2024-02-17,CUST0466,PROD034,3.0
TRANS002923,2024-01-26,CUST0012,PROD028,2.0
TRANS002924,2024-02-07,CUST0631,PROD002,2.0
TRANS002925,2024-03-13,CUST0927,PROD030,1.0
TRANS002926,2024-02-08,CUST0974,PROD013,2.0
TRANS002927,2024-03-20,CUST0290,PROD041,2.0
TRANS002928,2024-02-01,CUST0850,PROD016,3.0
TRANS002929,2024-02-29,CUST0760,PROD005,2.0
TRANS002930,2024-02-17,CUST0354,PROD028,4.0
TRANS002931,2024-03-16,CUST0639,PROD039,3.0
TRANS002932,2024-03-04,CUST0075,PROD045,3.0
TRANS002933,2024-01-26,CUST0873,PROD020,3.0
TRANS002934,2024-03-10,CUST0716,PROD024,1.0
TRANS002935,2024-02-01,CUST0561,PROD027,3.0
TRANS002936,2024-01-20,CUST0591,PROD030,2.0
TRANS002937,2024-01-01,CUST0441,PROD045,4.0
TRANS002938,2024-02-22,CUST0991,PROD027,3.0
TRANS002939,2024-01-04,CUST0241,PROD026,3.0
TRANS002940,2024-01-30,CUST0861,PROD007,4.0
TRANS002941,2024-03-10,CUST0154,PROD042,3.0
TRANS002942,2024-02-14,CUST0786,PROD047,1.0
TRANS002943,2024-03-22,CUST0096,PROD038,2.0
TRANS002944,2024-03-29,CUST0726,PROD005,4.0
TRANS002945,2024-01-02,CUST0294,PROD023,4.0
TRANS002946,2024-02-12,CUST0209,PROD028,1.0
TRANS002947,2024-01-01,CUST0343,PROD034,2.0
TRANS002948,2024-03-25,CUST0088,PROD015,1.0
TRANS002949,2024-02-18,CUST0818,PROD032,2.0
TRANS002950,2024-02-09,CUST0776,PROD026,1.0
TRANS002951,2024-01-14,CUST0937,PROD048,3.0
TRANS002952,2024-01-27,CUST0390,PROD031,1.0
TRANS002953,2024-03-08,CUST0325,PROD019,4.0
TRANS002954,2024-01-31,CUST0940,PROD009,4.0
TRANS002955,2024-02-23,CUST0889,PROD029,4.0
TRANS002956,2024-03-03,CUST0832,PROD039,1.0
TRANS002957,2024-01-08,CUST0157,PROD004,4.0
TRANS002958,2024-01-19,CUST0668,PROD003,4.0
TRANS002959,2024-02-05,CUST0651,PROD029,3.0
TRANS002960,2024-01-12,CUST0633,PROD011,3.0
TRANS002961,2024-01-06,CUST0577,PROD033,2.0
TRANS002962,2024-01-30,CUST0619,PROD038,2.0
TRANS002963,2024-03-07,CUST0659,PROD011,2.0
TRANS002964,2024-02-22,CUST0137,PROD027,1.0
TRANS002965,2024-03-30,CUST0923,PROD033,2.0
TRANS002966,2024-02-17,CUST0674,PROD021,1.0
TRANS002967,2024-02-28,CUST0428,PROD039,1.0
TRANS002968,2024-01-11,CUST0452,PROD031,2.0
TRANS002969,2024-03-15,CUST0612,PROD038,2.0
TRANS002970,2024-01-13,CUST0850,PROD046,1.0
TRANS002971,2024-03-05,CUST0911,PROD002,3.0
TRANS002972,2024-01-18,CUST0819,PROD027,4.0
TRANS002973,2024-03-22,CUST0141,PROD036,4.0
TRANS002974,2024-02-20,CUST0083,PROD011,4.0
TRANS002975,2024-01-10,CUST0177,PROD047,3.0
TRANS002976,2024-03-16,CUST0198,PROD018,1.0
TRANS002977,2024-03-13,CUST0624,PROD001,2.0
TRANS002978,2024-01-08,CUST0568,PROD035,1.0
TRANS002979,2024-02-25,CUST0972,PROD035,1.0
TRANS002980,2024-03-25,CUST0691,PROD031,2.0
TRANS002981,2024-01-17,CUST0421,PROD028,3.0
TRANS002982,2024-01-31,CUST0401,PROD039,4.0
TRANS002983,2024-02-07,CUST0698,PROD001,4.0
TRANS002984,2024-02-03,CUST0471,PROD025,1.0
TRANS002985,2024-02-10,CUST0218,PROD043,3.0
TRANS002986,2024-02-20,CUST0925,PROD038,4.0
TRANS002987,2024-03-30,CUST0929,PROD020,3.0
TRANS002988,2024-02-11,CUST0828,PROD003,2.0
TRANS002989,2024-02-10,CUST0987,PROD002,1.0
TRANS002990,2024-02-27,CUST0729,PROD018,1.0
TRANS002991,2024-02-04,CUST0632,PROD044,3.0
TRANS002992,2024-01-30,CUST0951,PROD010,4.0
TRANS002993,2024-01-10,CUST0906,PROD005,3.0
TRANS002994,2024-01-26,CUST0175,PROD009,2.0
TRANS002995,2024-01-18,CUST0023,PROD002,4.0
TRANS002996,2024-03-15,CUST0725,PROD034,4.0
TRANS002997,2024-01-14,CUST0917,PROD038,3.0
TRANS002998,2024-01-20,CUST0235,PROD031,2.0
TRANS002999,2024-01-14,CUST0013,PROD010,4.0
TRANS003000,2024-01-22,CUST0101,PROD050,1.0
TRANS003001,2024-02-27,CUST0929,PROD012,2.0
TRANS003002,2024-02-29,CUST0536,PROD036,4.0
TRANS003003,2024-02-10,CUST0876,PROD021,3.0
TRANS003004,2024-02-22,CUST0523,PROD049,4.0
TRANS003005,2024-01-16,CUST0785,PROD047,1.0
TRANS003006,2024-03-09,CUST0452,PROD006,2.0
TRANS003007,2024-02-15,CUST0431,PROD048,4.0
TRANS003008,2024-01-27,CUST0793,PROD049,1.0
TRANS003009,2024-02-27,CUST0606,PROD003,4.0
TRANS003010,2024-02-09,CUST0713,PROD010,4.0
TRANS003011,2024-02-29,CUST0533,PROD005,2.0
TRANS003012,2024-02-03,CUST0852,PROD046,3.0
TRANS003013,2024-01-16,CUST0979,PROD026,3.0
TRANS003014,2024-01-12,CUST0723,PROD021,1.0
TRANS003015,2024-01-21,CUST0652,PROD045,1.0
TRANS003016,2024-03-28,CUST0293,PROD026,1.0
TRANS003017,2024-02-08,CUST0810,PROD038,2.0
TRANS003018,2024-03-31,CUST0913,PROD044,3.0
TRANS003019,2024-03-30,CUST0101,PROD026,1.0
TRANS003020,2024-03-18,CUST0502,PROD008,1.0
TRANS003021,2024-01-06,CUST0304,PROD005,4.0
TRANS003022,2024-01-28,CUST0871,PROD015,4.0
TRANS003023,2024-02-11,CUST0540,PROD016,1.0
TRANS003024,2024-01-19,CUST0553,PROD001,4.0
TRANS003025,2024-01-12,CUST0355,PROD016,4.0
TRANS003026,2024-02-01,CUST0303,PROD037,4.0
TRANS003027,2024-02-15,CUST0496,PROD003,2.0
TRANS003028,2024-02-20,CUST0658,PROD047,1.0
TRANS003029,2024-03-06,CUST0768,PROD031,1.0
TRANS003030,2024-01-07,CUST0974,PROD013,4.0
TRANS003031,2024-03-27,CUST0227,PROD016,2.0
TRANS003032,2024-02-08,CUST0236,PROD043,4.0
TRANS003033,2024-02-03,CUST0873,PROD021,2.0
TRANS003034,2024-01-23,CUST0892,PROD002,1.0
TRANS003035,2024-01-04,CUST0455,PROD027,4.0
TRANS003036,2024-02-21,CUST0013,PROD038,1.0
TRANS003037,2024-02-27,CUST0210,PROD026,2.0
TRANS003038,2024-03-12,CUST0741,PROD038,3.0
TRANS003039,2024-03-11,CUST0397,PROD046,2.0
TRANS003040,2024-02-01,CUST0100,PROD025,3.0
TRANS003041,2024-01-13,CUST0031,PROD011,1.0
TRANS003042,2024-02-29,CUST0898,PROD008,1.0
TRANS003043,2024-01-14,CUST0528,PROD008,4.0
TRANS003044,2024-01-18,CUST0649,PROD033,3.0
TRANS003045,2024-01-16,CUST0329,PROD007,2.0
TRANS003046,2024-01-02,CUST0166,PROD038,1.0
TRANS003047,2024-01-08,CUST0459,PROD021,3.0
TRANS003048,2024-01-29,CUST0822,PROD008,2.0
TRANS003049,2024-01-17,CUST0952,PROD021,3.0
TRANS003050,2024-01-26,CUST0982,PROD020,2.0
TRANS003051,2024-02-21,CUST0993,PROD008,2.0
TRANS003052,2024-02-17,CUST0100,PROD046,2.0
TRANS003053,2024-03-28,CUST0621,PROD031,2.0
TRANS003054,2024-03-21,CUST0855,PROD050,3.0
TRANS003055,2024-03-23,CUST0173,PROD029,3.0
TRANS003056,2024-01-11,CUST0749,PROD048,4.0
TRANS003057,2024-03-15,CUST0162,PROD009,3.0
TRANS003058,2024-03-16,CUST0905,PROD015,3.0
TRANS003059,2024-02-03,CUST0728,PROD030,4.0
TRANS003060,2024-01-10,CUST0776,PROD026,3.0
TRANS003061,2024-01-03,CUST0263,PROD010,2.0
TRANS003062,2024-01-09,CUST0804,PROD029,1.0
TRANS003063,2024-01-26,CUST0274,PROD016,1.0
TRANS003064,2024-03-23,CUST0003,PROD036,4.0
TRANS003065,2024-02-26,CUST0028,PROD020,3.0
TRANS003066,2024-01-17,CUST0326,PROD045,3.0
TRANS003067,2024-01-12,CUST0940,PROD037,4.0
TRANS003068,2024-02-12,CUST0149,PROD022,1.0
TRANS003069,2024-01-16,CUST0540,PROD007,2.0
TRANS003070,2024-01-06,CUST0488,PROD023,3.0
TRANS003071,2024-02-29,CUST0822,PROD041,4.0
TRANS003072,2024-01-07,CUST0438,PROD040,2.0
TRANS003073,2024-01-22,CUST0065,PROD029,4.0
TRANS003074,2024-03-14,CUST0356,PROD016,
TRANS003075,2024-02-25,CUST0533,PROD038,4.0
TRANS003076,2024-02-20,CUST0252,PROD028,1.0
TRANS003077,2024-03-04,CUST0235,PROD048,
TRANS003078,2024-01-04,CUST0227,PROD038,4.0
TRANS003079,2024-02-18,CUST0525,PROD031,3.0
TRANS003080,2024-03-28,CUST0313,PROD014,2.0
TRANS003081,2024-02-24,CUST0049,PROD033,3.0
TRANS003082,2024-01-23,CUST0118,PROD009,1.0
TRANS003083,2024-02-15,CUST0054,PROD027,2.0
TRANS003084,2024-01-28,CUST0650,PROD024,4.0
TRANS003085,2024-01-24,CUST0565,PROD013,3.0
TRANS003086,2024-02-05,CUST0044,PROD026,3.0
TRANS003087,2024-02-05,CUST0815,PROD029,4.0
TRANS003088,2024-02-27,CUST0053,PROD049,3.0
TRANS003089,2024-01-20,CUST0586,PROD043,1.0
TRANS003090,2024-01-05,CUST0558,PROD028,4.0
TRANS003091,2024-03-19,CUST0525,PROD028,3.0
TRANS003092,2024-03-20,CUST0677,PROD008,
TRANS003093,2024-03-19,CUST0102,PROD023,2.0
TRANS003094,2024-02-01,CUST0792,PROD029,4.0
TRANS003095,2024-03-23,CUST0770,PROD005,3.0
TRANS003096,2024-02-07,CUST0982,PROD042,1.0
TRANS003097,2024-03-04,CUST0849,PROD007,4.0
TRANS003098,2024-02-22,CUST0868,PROD042,4.0
TRANS003099,2024-03-11,CUST0398,PROD036,3.0
TRANS003100,2024-03-02,CUST0138,PROD041,1.0
TRANS003101,2024-01-08,CUST0675,PROD027,1.0
TRANS003102,2024-01-12,CUST0921,PROD046,2.0
TRANS003103,2024-02-05,CUST0387,PROD002,2.0
TRANS003104,2024-02-19,CUST0111,PROD025,3.0
TRANS003105,2024-01-18,CUST0614,PROD009,1.0
TRANS003106,2024-02-23,CUST0017,PROD027,1.0
TRANS003107,2024-01-26,CUST0780,PROD001,2.0
TRANS003108,2024-03-23,CUST0182,PROD023,2.0
TRANS003109,2024-03-08,CUST0884,PROD010,3.0
TRANS003110,2024-02-01,CUST0536,PROD042,1.0
TRANS003111,2024-03-21,CUST0541,PROD025,4.0
TRANS003112,2024-03-10,CUST0171,PROD003,2.0
TRANS003113,2024-01-03,CUST0409,PROD006,3.0
TRANS003114,2024-02-18,CUST0740,PROD006,1.0
TRANS003115,2024-02-15,CUST0378,PROD002,1.0
TRANS003116,2024-03-02,CUST0188,PROD018,2.0
TRANS003117,2024-03-10,CUST0858,PROD023,3.0
TRANS003118,2024-03-03,CUST0230,PROD002,4.0
TRANS003119,2024-02-14,CUST0833,PROD012,2.0
TRANS003120,2024-03-13,CUST0852,PROD022,3.0
TRANS003121,2024-03-05,CUST0119,PROD037,1.0
TRANS003122,2024-02-11,CUST0156,PROD020,4.0
TRANS003123,2024-02-19,CUST0784,PROD039,3.0
TRANS003124,2024-02-04,CUST0687,PROD024,4.0
TRANS003125,2024-01-24,CUST0465,PROD048,3.0
TRANS003126,2024-01-04,CUST0104,PROD020,3.0
TRANS003127,2024-02-10,CUST0604,PROD001,3.0
TRANS003128,2024-03-17,CUST0698,PROD001,3.0
TRANS003129,2024-01-29,CUST0972,PROD017,4.0
TRANS003130,2024-01-04,CUST0795,PROD001,2.0
TRANS003131,2024-02-05,CUST0502,PROD045,4.0
TRANS003132,2024-01-08,CUST0693,PROD030,3.0
TRANS003133,2024-03-01,CUST0682,PROD041,4.0
TRANS003134,2024-03-08,CUST0699,PROD047,4.0
TRANS003135,2024-02-15,CUST0175,PROD003,4.0
TRANS003136,2024-03-15,CUST0734,PROD046,3.0
TRANS003137,2024-01-30,CUST0745,PROD011,4.0
TRANS003138,2024-01-21,CUST0674,PROD024,1.0
TRANS003139,2024-01-13,CUST0421,PROD022,3.0
TRANS003140,2024-02-01,CUST0134,PROD044,4.0
TRANS003141,2024-03-25,CUST0391,PROD045,1.0
TRANS003142,2024-01-31,CUST0992,PROD026,4.0
TRANS003143,2024-02-04,CUST0736,PROD013,2.0
TRANS003144,2024-03-09,CUST0501,PROD001,4.0
TRANS003145,2024-01-08,CUST0665,PROD024,4.0
TRANS003146,2024-01-29,CUST0033,PROD010,2.0
TRANS003147,2024-03-14,CUST0055,PROD035,3.0
TRANS003148,2024-02-19,CUST0954,PROD024,2.0
TRANS003149,2024-02-15,CUST0519,PROD028,3.0
TRANS003150,2024-01-23,CUST0756,PROD036,2.0
TRANS003151,2024-01-23,CUST0825,PROD016,4.0
TRANS003152,2024-01-31,CUST0638,PROD040,4.0
TRANS003153,2024-03-16,CUST0012,PROD016,3.0
TRANS003154,2024-02-10,CUST0528,PROD017,3.0
TRANS003155,2024-03-30,CUST0720,PROD015,1.0
TRANS003156,2024-02-15,CUST0555,PROD016,1.0
TRANS003157,2024-03-16,CUST0373,PROD015,4.0
TRANS003158,2024-01-04,CUST0484,PROD034,4.0
TRANS003159,2024-03-31,CUST0973,PROD011,1.0
TRANS003160,2024-03-30,CUST0647,PROD001,1.0
TRANS003161,2024-02-15,CUST0228,PROD015,3.0
TRANS003162,2024-03-13,CUST0623,PROD026,2.0
TRANS003163,2024-03-13,CUST0307,PROD004,3.0
TRANS003164,2024-01-19,CUST0457,PROD043,1.0
TRANS003165,2024-03-13,CUST0160,PROD005,4.0
TRANS003166,2024-01-25,CUST0331,PROD035,1.0
TRANS003167,2024-03-04,CUST0776,PROD013,4.0
TRANS003168,2024-03-10,CUST0225,PROD010,4.0
TRANS003169,2024-02-09,CUST0983,PROD011,4.0
TRANS003170,2024-01-23,CUST0729,PROD018,4.0
TRANS003171,2024-03-03,CUST0504,PROD034,2.0
TRANS003172,2024-01-05,CUST0456,PROD039,1.0
TRANS003173,2024-01-12,CUST0045,PROD041,3.0
TRANS003174,2024-01-08,CUST0214,PROD042,4.0
TRANS003175,2024-01-30,CUST0059,PROD050,4.0
TRANS003176,2024-03-18,CUST0644,PROD023,3.0
TRANS003177,2024-01-29,CUST0616,PROD007,3.0
TRANS003178,2024-01-03,CUST0195,PROD039,4.0
TRANS003179,2024-03-08,CUST0925,PROD003,3.0
TRANS003180,2024-03-02,CUST0489,PROD012,3.0
TRANS003181,2024-01-01,CUST0157,PROD007,2.0
TRANS003182,2024-02-12,CUST0610,PROD049,3.0
TRANS003183,2024-03-19,CUST0226,PROD026,1.0
TRANS003184,2024-01-26,CUST0412,PROD033,1.0
TRANS003185,2024-01-17,CUST0205,PROD037,1.0
TRANS003186,2024-02-13,CUST0079,PROD048,4.0
TRANS003187,2024-01-23,CUST0124,PROD015,1.0
TRANS003188,2024-02-11,CUST0471,PROD002,2.0
TRANS003189,2024-01-08,CUST0940,PROD041,1.0
TRANS003190,2024-01-03,CUST0218,PROD007,4.0
TRANS003191,2024-01-19,CUST0516,PROD032,2.0
TRANS003192,2024-03-16,CUST0602,PROD004,1.0
TRANS003193,2024-03-31,CUST0104,PROD020,2.0
TRANS003194,2024-01-19,CUST0393,PROD050,2.0
TRANS003195,2024-01-15,CUST0631,PROD036,4.0
TRANS003196,2024-03-08,CUST0645,PROD032,4.0
TRANS003197,2024-02-16,CUST0824,PROD028,2.0
TRANS003198,2024-01-10,CUST0608,PROD013,1.0
TRANS003199,2024-02-17,CUST0980,PROD001,4.0
TRANS003200,2024-03-31,CUST0434,PROD035,2.0
TRANS003201,2024-03-25,CUST0331,PROD048,3.0
TRANS003202,2024-02-20,CUST0143,PROD030,3.0
TRANS003203,2024-03-16,CUST0800,PROD036,4.0
TRANS003204,2024-01-13,CUST0540,PROD025,1.0
TRANS003205,2024-02-13,CUST0278,PROD016,3.0
TRANS003206,2024-02-08,CUST0233,PROD019,3.0
TRANS003207,2024-02-11,CUST0529,PROD001,3.0
TRANS003208,2024-01-18,CUST0571,PROD005,1.0
TRANS003209,2024-01-21,CUST0090,PROD022,1.0
TRANS003210,2024-02-25,CUST0492,PROD024,4.0
TRANS003211,2024-03-22,CUST0199,PROD043,4.0
TRANS003212,2024-03-03,CUST0362,PROD045,3.0
TRANS003213,2024-03-24,CUST0441,PROD037,1.0
TRANS003214,2024-02-10,CUST0026,PROD036,2.0
TRANS003215,2024-01-23,CUST0025,PROD036,3.0
TRANS003216,2024-03-31,CUST0394,PROD004,4.0
TRANS003217,2024-03-12,CUST0507,PROD036,1.0
TRANS003218,2024-03-29,CUST0301,PROD018,4.0
TRANS003219,2024-03-19,CUST0339,PROD050,4.0
TRANS003220,2024-02-15,CUST0267,PROD016,1.0
TRANS003221,2024-01-29,CUST0461,PROD041,3.0
TRANS003222,2024-03-26,CUST0693,PROD018,1.0
TRANS003223,2024-03-16,CUST0456,PROD022,3.0
TRANS003224,2024-01-23,CUST0360,PROD002,4.0
TRANS003225,2024-02-18,CUST0068,PROD021,1.0
TRANS003226,2024-02-09,CUST0863,PROD036,2.0
TRANS003227,2024-03-29,CUST0412,PROD044,3.0
TRANS003228,2024-02-07,CUST0971,PROD039,2.0
TRANS003229,2024-01-17,CUST0491,PROD047,3.0
TRANS003230,2024-01-23,CUST0833,PROD039,1.0
TRANS003231,2024-01-01,CUST0049,PROD029,2.0
TRANS003232,2024-03-30,CUST0687,PROD026,1.0
TRANS003233,2024-03-14,CUST0564,PROD021,3.0
TRANS003234,2024-02-20,CUST0102,PROD017,3.0
TRANS003235,2024-03-13,CUST0216,PROD016,3.0
TRANS003236,2024-01-05,CUST0438,PROD031,3.0
TRANS003237,2024-01-24,CUST0700,PROD009,4.0
TRANS003238,2024-03-18,CUST0569,PROD031,3.0
TRANS003239,2024-02-10,CUST0559,PROD014,2.0
TRANS003240,2024-03-19,CUST0159,PROD049,3.0
TRANS003241,2024-01-29,CUST0489,PROD037,1.0
TRANS003242,2024-03-22,CUST0686,PROD002,4.0
TRANS003243,2024-03-13,CUST0242,PROD048,2.0
TRANS003244,2024-01-14,CUST0794,PROD046,4.0
TRANS003245,2024-03-04,CUST0753,PROD014,4.0
TRANS003246,2024-01-19,CUST0882,PROD033,4.0
TRANS003247,2024-02-12,CUST0005,PROD035,1.0
TRANS003248,2024-01-10,CUST0596,PROD039,4.0
TRANS003249,2024-01-31,CUST0820,PROD047,4.0
TRANS003250,2024-02-14,CUST0361,PROD020,3.0
TRANS003251,2024-02-10,CUST0459,PROD002,1.0
TRANS003252,2024-01-22,CUST0248,PROD041,2.0
TRANS003253,2024-03-22,CUST0566,PROD019,2.0
TRANS003254,2024-01-12,CUST0673,PROD037,2.0
TRANS003255,2024-03-31,CUST0946,PROD018,1.0
TRANS003256,2024-03-26,CUST0422,PROD016,2.0
TRANS003257,2024-03-22,CUST0923,PROD004,1.0
TRANS003258,2024-02-12,CUST0738,PROD012,3.0
TRANS003259,2024-02-27,CUST0015,PROD029,3.0
TRANS003260,2024-01-02,CUST0736,PROD007,1.0
TRANS003261,2024-02-03,CUST0573,PROD014,2.0
TRANS003262,2024-01-27,CUST0122,PROD012,1.0
TRANS003263,2024-02-01,CUST0277,PROD035,1.0
TRANS003264,2024-03-29,CUST0558,PROD005,4.0
TRANS003265,2024-01-09,CUST0453,PROD017,1.0
TRANS003266,2024-02-14,CUST0390,PROD042,4.0
TRANS003267,2024-02-02,CUST0294,PROD032,3.0
TRANS003268,2024-01-14,CUST0574,PROD010,4.0
TRANS003269,2024-01-01,CUST0598,PROD043,1.0
TRANS003270,2024-01-07,CUST0446,PROD017,
TRANS003271,2024-02-19,CUST0210,PROD005,4.0
TRANS003272,2024-02-26,CUST0590,PROD045,1.0
TRANS003273,2024-02-23,CUST0714,PROD042,3.0
TRANS003274,2024-01-22,CUST0302,PROD009,4.0
TRANS003275,2024-02-22,CUST0909,PROD049,1.0
TRANS003276,2024-03-04,CUST0223,PROD033,1.0
TRANS003277,2024-02-18,CUST0734,PROD036,2.0
TRANS003278,2024-02-14,CUST0003,PROD036,2.0
TRANS003279,2024-03-10,CUST0990,PROD018,4.0
TRANS003280,2024-02-18,CUST0518,PROD009,4.0
TRANS003281,2024-01-13,CUST0093,PROD029,4.0
TRANS003282,2024-03-02,CUST0520,PROD050,1.0
TRANS003283,2024-03-14,CUST0428,PROD014,4.0
TRANS003284,2024-03-24,CUST0493,PROD025,1.0
TRANS003285,2024-03-28,CUST0235,PROD015,4.0
TRANS003286,2024-01-29,CUST0620,PROD006,1.0
TRANS003287,2024-01-21,CUST0161,PROD042,1.0
TRANS003288,2024-02-27,CUST0721,PROD029,
TRANS003289,2024-01-10,CUST0752,PROD015,3.0
TRANS003290,2024-01-05,CUST0331,PROD029,1.0
TRANS003291,2024-02-07,CUST0333,PROD004,4.0
TRANS003292,2024-01-03,CUST0050,PROD018,2.0
TRANS003293,2024-02-10,CUST0523,PROD050,4.0
TRANS003294,2024-02-03,CUST0863,PROD049,4.0
TRANS003295,2024-01-14,CUST0668,PROD044,1.0
TRANS003296,2024-01-10,CUST0492,PROD039,1.0
TRANS003297,2024-02-13,CUST0582,PROD016,3.0
TRANS003298,2024-01-22,CUST0681,PROD011,633.0
TRANS003299,2024-02-18,CUST0272,PROD014,1.0
TRANS003300,2024-01-21,CUST0580,PROD003,3.0
TRANS003301,2024-01-10,CUST0867,PROD050,4.0
TRANS003302,2024-03-11,CUST0252,PROD042,3.0
TRANS003303,2024-01-12,CUST0560,PROD038,3.0
TRANS003304,2024-02-13,CUST0696,PROD045,3.0
TRANS003305,2024-03-17,CUST0832,PROD042,2.0
TRANS003306,2024-03-19,CUST0699,PROD018,4.0
TRANS003307,2024-03-02,CUST0090,PROD020,2.0
TRANS003308,2024-03-31,CUST0446,PROD048,2.0
TRANS003309,2024-01-04,CUST0332,PROD025,1.0
TRANS003310,2024-02-25,CUST0139,PROD038,3.0
TRANS003311,2024-03-24,CUST0357,PROD013,3.0
TRANS003312,2024-01-22,CUST0601,PROD004,2.0
TRANS003313,2024-03-18,CUST0274,PROD014,1.0
TRANS003314,2024-02-25,CUST0019,PROD033,1.0
TRANS003315,2024-01-21,CUST0983,PROD028,1.0
TRANS003316,2024-01-07,CUST0311,PROD037,4.0
TRANS003317,2024-01-13,CUST0870,PROD008,2.0
TRANS003318,2024-02-12,CUST0886,PROD044,4.0
TRANS003319,2024-01-27,CUST0978,PROD034,1.0
TRANS003320,2024-01-25,CUST0154,PROD044,1.0
TRANS003321,2024-02-22,CUST0390,PROD005,1.0
TRANS003322,2024-03-30,CUST0260,PROD005,3.0
TRANS003323,2024-03-11,CUST0620,PROD031,2.0
TRANS003324,2024-03-10,CUST0883,PROD045,3.0
TRANS003325,2024-02-03,CUST0797,PROD009,4.0
TRANS003326,2024-03-25,CUST0571,PROD042,3.0
TRANS003327,2024-02-06,CUST0125,PROD032,2.0
TRANS003328,2024-02-08,CUST0354,PROD033,3.0
TRANS003329,2024-01-31,CUST0273,PROD003,1.0
TRANS003330,2024-01-13,CUST0619,PROD030,4.0
TRANS003331,2024-01-07,CUST0811,PROD050,4.0
TRANS003332,2024-02-20,CUST0245,PROD012,1.0
TRANS003333,2024-03-14,CUST0848,PROD029,1.0
TRANS003334,2024-03-11,CUST0450,PROD003,1.0
TRANS003335,2024-03-03,CUST0930,PROD026,2.0
TRANS003336,2024-01-20,CUST0247,PROD030,3.0
TRANS003337,2024-01-07,CUST0520,PROD009,4.0
TRANS003338,2024-02-16,CUST0141,PROD026,3.0
TRANS003339,2024-01-01,CUST0362,PROD002,1.0
TRANS003340,2024-02-24,CUST0008,PROD003,1.0
TRANS003341,2024-01-12,CUST0478,PROD046,3.0
TRANS003342,2024-02-07,CUST0352,PROD004,4.0
TRANS003343,2024-03-25,CUST0996,PROD025,2.0
TRANS003344,2024-03-21,CUST0495,PROD013,3.0
TRANS003345,2024-03-17,CUST0606,PROD039,1.0
TRANS003346,2024-03-02,CUST0833,PROD044,1.0
TRANS003347,2024-01-26,CUST0427,PROD035,2.0
TRANS003348,2024-01-13,CUST0039,PROD023,3.0
TRANS003349,2024-01-04,CUST0593,PROD009,2.0
TRANS003350,2024-01-27,CUST0187,PROD002,2.0
TRANS003351,2024-01-22,CUST0596,PROD041,4.0
TRANS003352,2024-03-22,CUST0600,PROD044,4.0
TRANS003353,2024-02-07,CUST0754,PROD031,1.0
TRANS003354,2024-01-11,CUST0854,PROD044,3.0
TRANS003355,2024-03-01,CUST0093,PROD047,4.0
TRANS003356,2024-01-15,CUST0086,PROD002,1.0
TRANS003357,2024-02-09,CUST0044,PROD032,3.0
TRANS003358,2024-02-20,CUST0137,PROD018,1.0
TRANS003359,2024-03-01,CUST0421,PROD013,4.0
TRANS003360,2024-03-03,CUST0074,PROD046,1.0
TRANS003361,2024-03-25,CUST0548,PROD005,3.0
TRANS003362,2024-02-03,CUST0613,PROD042,3.0
TRANS003363,2024-01-12,CUST0988,PROD044,1.0
TRANS003364,2024-03-23,CUST0512,PROD010,3.0
TRANS003365,2024-03-10,CUST0156,PROD043,
TRANS003366,2024-02-19,CUST0938,PROD025,3.0
TRANS003367,2024-01-24,CUST0255,PROD034,1.0
TRANS003368,2024-02-17,CUST0171,PROD037,1.0
TRANS003369,2024-02-18,CUST0981,PROD030,1.0
TRANS003370,2024-02-17,CUST0728,PROD007,2.0
TRANS003371,2024-01-24,CUST0170,PROD006,3.0
TRANS003372,2024-02-27,CUST0764,PROD003,4.0
TRANS003373,2024-01-06,CUST0872,PROD013,1.0
TRANS003374,2024-02-03,CUST0322,PROD003,2.0
TRANS003375,2024-02-26,CUST0567,PROD026,4.0
TRANS003376,2024-02-29,CUST0456,PROD024,1.0
TRANS003377,2024-02-03,CUST0944,PROD006,4.0
TRANS003378,2024-01-29,CUST0603,PROD043,2.0
TRANS003379,2024-02-04,CUST0790,PROD049,4.0
TRANS003380,2024-03-13,CUST0613,PROD042,1.0
TRANS003381,2024-01-08,CUST0155,PROD012,4.0
TRANS003382,2024-01-20,CUST0889,PROD049,4.0
TRANS003383,2024-03-30,CUST0349,PROD036,1.0
TRANS003384,2024-03-26,CUST0451,PROD002,2.0
TRANS003385,2024-01-13,CUST0876,PROD011,2.0
TRANS003386,2024-01-11,CUST0653,PROD039,4.0
TRANS003387,2024-03-26,CUST0173,PROD034,3.0
TRANS003388,2024-02-14,CUST0010,PROD026,4.0
TRANS003389,2024-03-10,CUST0740,PROD018,3.0
TRANS003390,2024-02-22,CUST0265,PROD021,4.0
TRANS003391,2024-03-16,CUST0438,PROD036,2.0
TRANS003392,2024-01-30,CUST0760,PROD040,
